image,split,ih,iw,sh,sw,color,object,part,material,scene,texture
opensurfaces/17688.jpg,val,224,224,112,112,opensurfaces/17688_color.png,,,opensurfaces/17688_material.png,,
ade20k/ADE_train_00018852.jpg,val,224,224,112,112,ade20k/ADE_train_00018852_color.png,ade20k/ADE_train_00018852_object.png,ade20k/ADE_train_00018852_part_1.png,,59,
opensurfaces/91044.jpg,val,224,224,112,112,opensurfaces/91044_color.png,,,opensurfaces/91044_material.png,,
opensurfaces/67176.jpg,val,224,224,112,112,opensurfaces/67176_color.png,,,opensurfaces/67176_material.png,,
opensurfaces/75808.jpg,val,224,224,112,112,opensurfaces/75808_color.png,,,opensurfaces/75808_material.png,,
ade20k/ADE_train_00007637.jpg,val,224,224,112,112,ade20k/ADE_train_00007637_color.png,ade20k/ADE_train_00007637_object.png,,,996,
opensurfaces/73697.jpg,val,224,224,112,112,opensurfaces/73697_color.png,,,opensurfaces/73697_material.png,,
opensurfaces/4713.jpg,val,224,224,112,112,opensurfaces/4713_color.png,,,opensurfaces/4713_material.png,,
ade20k/ADE_train_00016443.jpg,val,224,224,112,112,ade20k/ADE_train_00016443_color.png,ade20k/ADE_train_00016443_object.png,,,223,
opensurfaces/21365.jpg,val,224,224,112,112,opensurfaces/21365_color.png,,,opensurfaces/21365_material.png,,
opensurfaces/89503.jpg,val,224,224,112,112,opensurfaces/89503_color.png,,,opensurfaces/89503_material.png,,
pascal/2009_003897.jpg,val,224,224,112,112,pascal/2009_003897_color.png,pascal/2009_003897_object.png,pascal/2009_003897_part.png,,,
ade20k/ADE_train_00015289.jpg,val,224,224,112,112,ade20k/ADE_train_00015289_color.png,ade20k/ADE_train_00015289_object.png,ade20k/ADE_train_00015289_part_1.png;ade20k/ADE_train_00015289_part_2.png,,0,
ade20k/ADE_train_00001818.jpg,val,224,224,112,112,ade20k/ADE_train_00001818_color.png,ade20k/ADE_train_00001818_object.png,,,590,
opensurfaces/67294.jpg,val,224,224,112,112,opensurfaces/67294_color.png,,,opensurfaces/67294_material.png,,
ade20k/ADE_train_00003242.jpg,val,224,224,112,112,ade20k/ADE_train_00003242_color.png,ade20k/ADE_train_00003242_object.png,ade20k/ADE_train_00003242_part_1.png;ade20k/ADE_train_00003242_part_2.png,,83,
ade20k/ADE_train_00016096.jpg,val,224,224,112,112,ade20k/ADE_train_00016096_color.png,ade20k/ADE_train_00016096_object.png,,,814,
opensurfaces/4199.jpg,val,224,224,112,112,opensurfaces/4199_color.png,,,opensurfaces/4199_material.png,,
opensurfaces/65933.jpg,val,224,224,112,112,opensurfaces/65933_color.png,,,opensurfaces/65933_material.png,,
ade20k/ADE_train_00010772.jpg,val,224,224,112,112,ade20k/ADE_train_00010772_color.png,ade20k/ADE_train_00010772_object.png,,,993,
pascal/2008_002909.jpg,val,224,224,112,112,pascal/2008_002909_color.png,pascal/2008_002909_object.png,pascal/2008_002909_part.png,,,
ade20k/ADE_train_00006672.jpg,val,224,224,112,112,ade20k/ADE_train_00006672_color.png,ade20k/ADE_train_00006672_object.png,,,0,
opensurfaces/35674.jpg,val,224,224,112,112,opensurfaces/35674_color.png,,,opensurfaces/35674_material.png,,
dtd/waffled_0122.jpg,val,224,224,112,112,dtd/waffled_0122_color.png,,,,,343;376
dtd/striped_0066.jpg,val,224,224,112,112,dtd/striped_0066_color.png,,,,,295
ade20k/ADE_train_00005753.jpg,val,224,224,112,112,ade20k/ADE_train_00005753_color.png,ade20k/ADE_train_00005753_object.png,,,456,
opensurfaces/71959.jpg,val,224,224,112,112,opensurfaces/71959_color.png,,,opensurfaces/71959_material.png,,
ade20k/ADE_train_00011290.jpg,val,224,224,112,112,ade20k/ADE_train_00011290_color.png,ade20k/ADE_train_00011290_object.png,ade20k/ADE_train_00011290_part_1.png,,126,
opensurfaces/473.jpg,val,224,224,112,112,opensurfaces/473_color.png,,,opensurfaces/473_material.png,,
dtd/banded_0115.jpg,val,224,224,112,112,dtd/banded_0115_color.png,,,,,290;295
ade20k/ADE_train_00019871.jpg,val,224,224,112,112,ade20k/ADE_train_00019871_color.png,ade20k/ADE_train_00019871_object.png,ade20k/ADE_train_00019871_part_1.png,,755,
ade20k/ADE_train_00019082.jpg,val,224,224,112,112,ade20k/ADE_train_00019082_color.png,ade20k/ADE_train_00019082_object.png,ade20k/ADE_train_00019082_part_1.png,,1133,
opensurfaces/99243.jpg,val,224,224,112,112,opensurfaces/99243_color.png,,,opensurfaces/99243_material.png,,
opensurfaces/92606.jpg,val,224,224,112,112,opensurfaces/92606_color.png,,,opensurfaces/92606_material.png,,
ade20k/ADE_train_00008949.jpg,val,224,224,112,112,ade20k/ADE_train_00008949_color.png,ade20k/ADE_train_00008949_object.png,,,0,
ade20k/ADE_train_00006092.jpg,val,224,224,112,112,ade20k/ADE_train_00006092_color.png,ade20k/ADE_train_00006092_object.png,,,301,
opensurfaces/35993.jpg,val,224,224,112,112,opensurfaces/35993_color.png,,,opensurfaces/35993_material.png,,
opensurfaces/57561.jpg,val,224,224,112,112,opensurfaces/57561_color.png,,,opensurfaces/57561_material.png,,
ade20k/ADE_val_00001994.jpg,val,224,224,112,112,ade20k/ADE_val_00001994_color.png,ade20k/ADE_val_00001994_object.png,ade20k/ADE_val_00001994_part_1.png;ade20k/ADE_val_00001994_part_2.png,,59,
pascal/2008_003394.jpg,val,224,224,112,112,pascal/2008_003394_color.png,pascal/2008_003394_object.png,pascal/2008_003394_part.png,,,
ade20k/ADE_train_00007835.jpg,val,224,224,112,112,ade20k/ADE_train_00007835_color.png,ade20k/ADE_train_00007835_object.png,,,543,
ade20k/ADE_train_00012407.jpg,val,224,224,112,112,ade20k/ADE_train_00012407_color.png,ade20k/ADE_train_00012407_object.png,ade20k/ADE_train_00012407_part_1.png,,,
opensurfaces/81527.jpg,val,224,224,112,112,opensurfaces/81527_color.png,,,opensurfaces/81527_material.png,,
pascal/2009_002902.jpg,val,224,224,112,112,pascal/2009_002902_color.png,pascal/2009_002902_object.png,pascal/2009_002902_part.png,,,
ade20k/ADE_train_00019852.jpg,val,224,224,112,112,ade20k/ADE_train_00019852_color.png,ade20k/ADE_train_00019852_object.png,,,0,
opensurfaces/99636.jpg,val,224,224,112,112,opensurfaces/99636_color.png,,,opensurfaces/99636_material.png,,
ade20k/ADE_train_00009415.jpg,val,224,224,112,112,ade20k/ADE_train_00009415_color.png,ade20k/ADE_train_00009415_object.png,,,676,
ade20k/ADE_train_00002722.jpg,val,224,224,112,112,ade20k/ADE_train_00002722_color.png,ade20k/ADE_train_00002722_object.png,ade20k/ADE_train_00002722_part_1.png,,130,
ade20k/ADE_train_00012862.jpg,val,224,224,112,112,ade20k/ADE_train_00012862_color.png,ade20k/ADE_train_00012862_object.png,,,,
ade20k/ADE_train_00000225.jpg,val,224,224,112,112,ade20k/ADE_train_00000225_color.png,ade20k/ADE_train_00000225_object.png,,,83,
opensurfaces/10292.jpg,val,224,224,112,112,opensurfaces/10292_color.png,,,opensurfaces/10292_material.png,,
opensurfaces/33242.jpg,val,224,224,112,112,opensurfaces/33242_color.png,,,opensurfaces/33242_material.png,,
pascal/2008_003966.jpg,val,224,224,112,112,pascal/2008_003966_color.png,pascal/2008_003966_object.png,pascal/2008_003966_part.png,,,
opensurfaces/23116.jpg,val,224,224,112,112,opensurfaces/23116_color.png,,,opensurfaces/23116_material.png,,
opensurfaces/115749.jpg,val,224,224,112,112,opensurfaces/115749_color.png,,,opensurfaces/115749_material.png,,
opensurfaces/16418.jpg,val,224,224,112,112,opensurfaces/16418_color.png,,,opensurfaces/16418_material.png,,
ade20k/ADE_train_00015816.jpg,val,224,224,112,112,ade20k/ADE_train_00015816_color.png,ade20k/ADE_train_00015816_object.png,ade20k/ADE_train_00015816_part_1.png;ade20k/ADE_train_00015816_part_2.png,,0,
opensurfaces/56856.jpg,val,224,224,112,112,opensurfaces/56856_color.png,,,opensurfaces/56856_material.png,,
opensurfaces/70964.jpg,val,224,224,112,112,opensurfaces/70964_color.png,,,opensurfaces/70964_material.png,,
opensurfaces/57860.jpg,val,224,224,112,112,opensurfaces/57860_color.png,,,opensurfaces/57860_material.png,,
pascal/2008_008421.jpg,val,224,224,112,112,pascal/2008_008421_color.png,pascal/2008_008421_object.png,pascal/2008_008421_part.png,,,
ade20k/ADE_val_00000035.jpg,val,224,224,112,112,ade20k/ADE_val_00000035_color.png,ade20k/ADE_val_00000035_object.png,,,460,
ade20k/ADE_train_00002244.jpg,val,224,224,112,112,ade20k/ADE_train_00002244_color.png,ade20k/ADE_train_00002244_object.png,ade20k/ADE_train_00002244_part_1.png;ade20k/ADE_train_00002244_part_2.png,,592,
ade20k/ADE_train_00018011.jpg,val,224,224,112,112,ade20k/ADE_train_00018011_color.png,ade20k/ADE_train_00018011_object.png,ade20k/ADE_train_00018011_part_1.png,,59,
opensurfaces/9775.jpg,val,224,224,112,112,opensurfaces/9775_color.png,,,opensurfaces/9775_material.png,,
opensurfaces/66882.jpg,val,224,224,112,112,opensurfaces/66882_color.png,,,opensurfaces/66882_material.png,,
ade20k/ADE_train_00011172.jpg,val,224,224,112,112,ade20k/ADE_train_00011172_color.png,ade20k/ADE_train_00011172_object.png,ade20k/ADE_train_00011172_part_1.png;ade20k/ADE_train_00011172_part_2.png,,126,
dtd/matted_0038.jpg,val,224,224,112,112,dtd/matted_0038_color.png,,,,,362
pascal/2009_004713.jpg,val,224,224,112,112,pascal/2009_004713_color.png,pascal/2009_004713_object.png,pascal/2009_004713_part.png,,,
ade20k/ADE_train_00001648.jpg,val,224,224,112,112,ade20k/ADE_train_00001648_color.png,ade20k/ADE_train_00001648_object.png,,,460,
ade20k/ADE_train_00009930.jpg,val,224,224,112,112,ade20k/ADE_train_00009930_color.png,ade20k/ADE_train_00009930_object.png,,,571,
opensurfaces/102165.jpg,val,224,224,112,112,opensurfaces/102165_color.png,,,opensurfaces/102165_material.png,,
opensurfaces/21831.jpg,val,224,224,112,112,opensurfaces/21831_color.png,,,opensurfaces/21831_material.png,,
pascal/2010_003056.jpg,val,224,224,112,112,pascal/2010_003056_color.png,pascal/2010_003056_object.png,pascal/2010_003056_part.png,,,
opensurfaces/102897.jpg,val,224,224,112,112,opensurfaces/102897_color.png,,,opensurfaces/102897_material.png,,
opensurfaces/35095.jpg,val,224,224,112,112,opensurfaces/35095_color.png,,,opensurfaces/35095_material.png,,
pascal/2008_005972.jpg,val,224,224,112,112,pascal/2008_005972_color.png,pascal/2008_005972_object.png,pascal/2008_005972_part.png,,,
opensurfaces/60186.jpg,val,224,224,112,112,opensurfaces/60186_color.png,,,opensurfaces/60186_material.png,,
ade20k/ADE_train_00020021.jpg,val,224,224,112,112,ade20k/ADE_train_00020021_color.png,ade20k/ADE_train_00020021_object.png,ade20k/ADE_train_00020021_part_1.png;ade20k/ADE_train_00020021_part_2.png,,556,
opensurfaces/63298.jpg,val,224,224,112,112,opensurfaces/63298_color.png,,,opensurfaces/63298_material.png,,
dtd/veined_0115.jpg,val,224,224,112,112,dtd/veined_0115_color.png,,,,,328;331
ade20k/ADE_train_00014067.jpg,val,224,224,112,112,ade20k/ADE_train_00014067_color.png,ade20k/ADE_train_00014067_object.png,,,380,
opensurfaces/65479.jpg,val,224,224,112,112,opensurfaces/65479_color.png,,,opensurfaces/65479_material.png,,
opensurfaces/105033.jpg,val,224,224,112,112,opensurfaces/105033_color.png,,,opensurfaces/105033_material.png,,
opensurfaces/33981.jpg,val,224,224,112,112,opensurfaces/33981_color.png,,,opensurfaces/33981_material.png,,
opensurfaces/81690.jpg,val,224,224,112,112,opensurfaces/81690_color.png,,,opensurfaces/81690_material.png,,
opensurfaces/21468.jpg,val,224,224,112,112,opensurfaces/21468_color.png,,,opensurfaces/21468_material.png,,
ade20k/ADE_train_00007749.jpg,val,224,224,112,112,ade20k/ADE_train_00007749_color.png,ade20k/ADE_train_00007749_object.png,,,0,
opensurfaces/108445.jpg,val,224,224,112,112,opensurfaces/108445_color.png,,,opensurfaces/108445_material.png,,
opensurfaces/118394.jpg,val,224,224,112,112,opensurfaces/118394_color.png,,,opensurfaces/118394_material.png,,
pascal/2008_006880.jpg,val,224,224,112,112,pascal/2008_006880_color.png,pascal/2008_006880_object.png,pascal/2008_006880_part.png,,,
dtd/matted_0152.jpg,val,224,224,112,112,dtd/matted_0152_color.png,,,,,362
ade20k/ADE_train_00005837.jpg,val,224,224,112,112,ade20k/ADE_train_00005837_color.png,ade20k/ADE_train_00005837_object.png,,,440,
dtd/bumpy_0192.jpg,val,224,224,112,112,dtd/bumpy_0192_color.png,,,,,308
opensurfaces/81803.jpg,val,224,224,112,112,opensurfaces/81803_color.png,,,opensurfaces/81803_material.png,,
opensurfaces/62793.jpg,val,224,224,112,112,opensurfaces/62793_color.png,,,opensurfaces/62793_material.png,,
ade20k/ADE_val_00000658.jpg,val,224,224,112,112,ade20k/ADE_val_00000658_color.png,ade20k/ADE_val_00000658_object.png,ade20k/ADE_val_00000658_part_1.png,,,
pascal/2009_003369.jpg,val,224,224,112,112,pascal/2009_003369_color.png,pascal/2009_003369_object.png,pascal/2009_003369_part.png,,,
ade20k/ADE_train_00006283.jpg,val,224,224,112,112,ade20k/ADE_train_00006283_color.png,ade20k/ADE_train_00006283_object.png,,,383,
opensurfaces/108076.jpg,val,224,224,112,112,opensurfaces/108076_color.png,,,opensurfaces/108076_material.png,,
ade20k/ADE_train_00000524.jpg,val,224,224,112,112,ade20k/ADE_train_00000524_color.png,ade20k/ADE_train_00000524_object.png,ade20k/ADE_train_00000524_part_1.png;ade20k/ADE_train_00000524_part_2.png,,83,
opensurfaces/71479.jpg,val,224,224,112,112,opensurfaces/71479_color.png,,,opensurfaces/71479_material.png,,
opensurfaces/86313.jpg,val,224,224,112,112,opensurfaces/86313_color.png,,,opensurfaces/86313_material.png,,
ade20k/ADE_train_00010715.jpg,val,224,224,112,112,ade20k/ADE_train_00010715_color.png,ade20k/ADE_train_00010715_object.png,,,134,
ade20k/ADE_train_00017707.jpg,val,224,224,112,112,ade20k/ADE_train_00017707_color.png,ade20k/ADE_train_00017707_object.png,ade20k/ADE_train_00017707_part_1.png,,59,
opensurfaces/5589.jpg,val,224,224,112,112,opensurfaces/5589_color.png,,,opensurfaces/5589_material.png,,
opensurfaces/10954.jpg,val,224,224,112,112,opensurfaces/10954_color.png,,,opensurfaces/10954_material.png,,
opensurfaces/80299.jpg,val,224,224,112,112,opensurfaces/80299_color.png,,,opensurfaces/80299_material.png,,
pascal/2010_004312.jpg,val,224,224,112,112,pascal/2010_004312_color.png,pascal/2010_004312_object.png,pascal/2010_004312_part.png,,,
pascal/2009_002366.jpg,val,224,224,112,112,pascal/2009_002366_color.png,pascal/2009_002366_object.png,pascal/2009_002366_part.png,,,
ade20k/ADE_train_00008881.jpg,val,224,224,112,112,ade20k/ADE_train_00008881_color.png,ade20k/ADE_train_00008881_object.png,ade20k/ADE_train_00008881_part_1.png,,1150,
ade20k/ADE_train_00008355.jpg,val,224,224,112,112,ade20k/ADE_train_00008355_color.png,ade20k/ADE_train_00008355_object.png,,,407,
opensurfaces/75017.jpg,val,224,224,112,112,opensurfaces/75017_color.png,,,opensurfaces/75017_material.png,,
ade20k/ADE_train_00019391.jpg,val,224,224,112,112,ade20k/ADE_train_00019391_color.png,ade20k/ADE_train_00019391_object.png,,,0,
ade20k/ADE_train_00016192.jpg,val,224,224,112,112,ade20k/ADE_train_00016192_color.png,ade20k/ADE_train_00016192_object.png,ade20k/ADE_train_00016192_part_1.png,,1011,
dtd/crystalline_0181.jpg,val,224,224,112,112,dtd/crystalline_0181_color.png,,,,,385;357
ade20k/ADE_val_00000073.jpg,val,224,224,112,112,ade20k/ADE_val_00000073_color.png,ade20k/ADE_val_00000073_object.png,,,998,
ade20k/ADE_val_00001471.jpg,val,224,224,112,112,ade20k/ADE_val_00001471_color.png,ade20k/ADE_val_00001471_object.png,ade20k/ADE_val_00001471_part_1.png;ade20k/ADE_val_00001471_part_2.png;ade20k/ADE_val_00001471_part_3.png,,134,
ade20k/ADE_train_00018791.jpg,val,224,224,112,112,ade20k/ADE_train_00018791_color.png,ade20k/ADE_train_00018791_object.png,ade20k/ADE_train_00018791_part_1.png,,59,
opensurfaces/96691.jpg,val,224,224,112,112,opensurfaces/96691_color.png,,,opensurfaces/96691_material.png,,
opensurfaces/83060.jpg,val,224,224,112,112,opensurfaces/83060_color.png,,,opensurfaces/83060_material.png,,
opensurfaces/89473.jpg,val,224,224,112,112,opensurfaces/89473_color.png,,,opensurfaces/89473_material.png,,
opensurfaces/76353.jpg,val,224,224,112,112,opensurfaces/76353_color.png,,,opensurfaces/76353_material.png,,
opensurfaces/78110.jpg,val,224,224,112,112,opensurfaces/78110_color.png,,,opensurfaces/78110_material.png,,
opensurfaces/11804.jpg,val,224,224,112,112,opensurfaces/11804_color.png,,,opensurfaces/11804_material.png,,
opensurfaces/34589.jpg,val,224,224,112,112,opensurfaces/34589_color.png,,,opensurfaces/34589_material.png,,
ade20k/ADE_train_00011177.jpg,val,224,224,112,112,ade20k/ADE_train_00011177_color.png,ade20k/ADE_train_00011177_object.png,,,126,
dtd/freckled_0053.jpg,val,224,224,112,112,dtd/freckled_0053_color.png,,,,,377
opensurfaces/25149.jpg,val,224,224,112,112,opensurfaces/25149_color.png,,,opensurfaces/25149_material.png,,
opensurfaces/59141.jpg,val,224,224,112,112,opensurfaces/59141_color.png,,,opensurfaces/59141_material.png,,
ade20k/ADE_train_00002400.jpg,val,224,224,112,112,ade20k/ADE_train_00002400_color.png,ade20k/ADE_train_00002400_object.png,ade20k/ADE_train_00002400_part_1.png,,499,
dtd/studded_0201.jpg,val,224,224,112,112,dtd/studded_0201_color.png,,,,,364
opensurfaces/94997.jpg,val,224,224,112,112,opensurfaces/94997_color.png,,,opensurfaces/94997_material.png,,
ade20k/ADE_train_00009869.jpg,val,224,224,112,112,ade20k/ADE_train_00009869_color.png,ade20k/ADE_train_00009869_object.png,,,787,
dtd/fibrous_0096.jpg,val,224,224,112,112,dtd/fibrous_0096_color.png,,,,,328
opensurfaces/20495.jpg,val,224,224,112,112,opensurfaces/20495_color.png,,,opensurfaces/20495_material.png,,
ade20k/ADE_train_00006357.jpg,val,224,224,112,112,ade20k/ADE_train_00006357_color.png,ade20k/ADE_train_00006357_object.png,,,383,
opensurfaces/91353.jpg,val,224,224,112,112,opensurfaces/91353_color.png,,,opensurfaces/91353_material.png,,
opensurfaces/97263.jpg,val,224,224,112,112,opensurfaces/97263_color.png,,,opensurfaces/97263_material.png,,
pascal/2010_003098.jpg,val,224,224,112,112,pascal/2010_003098_color.png,pascal/2010_003098_object.png,pascal/2010_003098_part.png,,,
ade20k/ADE_train_00000036.jpg,val,224,224,112,112,ade20k/ADE_train_00000036_color.png,ade20k/ADE_train_00000036_object.png,ade20k/ADE_train_00000036_part_1.png,,130,
opensurfaces/117724.jpg,val,224,224,112,112,opensurfaces/117724_color.png,,,opensurfaces/117724_material.png,,
ade20k/ADE_train_00010236.jpg,val,224,224,112,112,ade20k/ADE_train_00010236_color.png,ade20k/ADE_train_00010236_object.png,ade20k/ADE_train_00010236_part_1.png;ade20k/ADE_train_00010236_part_2.png;ade20k/ADE_train_00010236_part_3.png,,134,
pascal/2009_002662.jpg,val,224,224,112,112,pascal/2009_002662_color.png,pascal/2009_002662_object.png,pascal/2009_002662_part.png,,,
ade20k/ADE_train_00015069.jpg,val,224,224,112,112,ade20k/ADE_train_00015069_color.png,ade20k/ADE_train_00015069_object.png,,,430,
ade20k/ADE_train_00019628.jpg,val,224,224,112,112,ade20k/ADE_train_00019628_color.png,ade20k/ADE_train_00019628_object.png,,,410,
pascal/2009_001384.jpg,val,224,224,112,112,pascal/2009_001384_color.png,pascal/2009_001384_object.png,pascal/2009_001384_part.png,,,
pascal/2008_007374.jpg,val,224,224,112,112,pascal/2008_007374_color.png,pascal/2008_007374_object.png,pascal/2008_007374_part.png,,,
opensurfaces/59153.jpg,val,224,224,112,112,opensurfaces/59153_color.png,,,opensurfaces/59153_material.png,,
opensurfaces/35086.jpg,val,224,224,112,112,opensurfaces/35086_color.png,,,opensurfaces/35086_material.png,,
ade20k/ADE_train_00004136.jpg,val,224,224,112,112,ade20k/ADE_train_00004136_color.png,ade20k/ADE_train_00004136_object.png,ade20k/ADE_train_00004136_part_1.png;ade20k/ADE_train_00004136_part_2.png,,83,
opensurfaces/68602.jpg,val,224,224,112,112,opensurfaces/68602_color.png,,,opensurfaces/68602_material.png,,
ade20k/ADE_train_00016434.jpg,val,224,224,112,112,ade20k/ADE_train_00016434_color.png,ade20k/ADE_train_00016434_object.png,,,223,
opensurfaces/73632.jpg,val,224,224,112,112,opensurfaces/73632_color.png,,,opensurfaces/73632_material.png,,
ade20k/ADE_train_00004514.jpg,val,224,224,112,112,ade20k/ADE_train_00004514_color.png,ade20k/ADE_train_00004514_object.png,,,939,
ade20k/ADE_train_00003647.jpg,val,224,224,112,112,ade20k/ADE_train_00003647_color.png,ade20k/ADE_train_00003647_object.png,,,83,
opensurfaces/15788.jpg,val,224,224,112,112,opensurfaces/15788_color.png,,,opensurfaces/15788_material.png,,
ade20k/ADE_train_00015864.jpg,val,224,224,112,112,ade20k/ADE_train_00015864_color.png,ade20k/ADE_train_00015864_object.png,,,535,
dtd/interlaced_0122.jpg,val,224,224,112,112,dtd/interlaced_0122_color.png,,,,,354
pascal/2009_000829.jpg,val,224,224,112,112,pascal/2009_000829_color.png,pascal/2009_000829_object.png,pascal/2009_000829_part.png,,,
pascal/2008_007171.jpg,val,224,224,112,112,pascal/2008_007171_color.png,pascal/2008_007171_object.png,pascal/2008_007171_part.png,,,
ade20k/ADE_train_00017299.jpg,val,224,224,112,112,ade20k/ADE_train_00017299_color.png,ade20k/ADE_train_00017299_object.png,,,59,
opensurfaces/72865.jpg,val,224,224,112,112,opensurfaces/72865_color.png,,,opensurfaces/72865_material.png,,
pascal/2009_004730.jpg,val,224,224,112,112,pascal/2009_004730_color.png,pascal/2009_004730_object.png,pascal/2009_004730_part.png,,,
opensurfaces/7683.jpg,val,224,224,112,112,opensurfaces/7683_color.png,,,opensurfaces/7683_material.png,,
dtd/braided_0146.jpg,val,224,224,112,112,dtd/braided_0146_color.png,,,,,371
pascal/2008_005582.jpg,val,224,224,112,112,pascal/2008_005582_color.png,pascal/2008_005582_object.png,pascal/2008_005582_part.png,,,
opensurfaces/23638.jpg,val,224,224,112,112,opensurfaces/23638_color.png,,,opensurfaces/23638_material.png,,
ade20k/ADE_train_00003894.jpg,val,224,224,112,112,ade20k/ADE_train_00003894_color.png,ade20k/ADE_train_00003894_object.png,ade20k/ADE_train_00003894_part_1.png;ade20k/ADE_train_00003894_part_2.png,,83,
opensurfaces/76426.jpg,val,224,224,112,112,opensurfaces/76426_color.png,,,opensurfaces/76426_material.png,,
opensurfaces/25711.jpg,val,224,224,112,112,opensurfaces/25711_color.png,,,opensurfaces/25711_material.png,,
ade20k/ADE_val_00001677.jpg,val,224,224,112,112,ade20k/ADE_val_00001677_color.png,ade20k/ADE_val_00001677_object.png,ade20k/ADE_val_00001677_part_1.png,,,
pascal/2008_004893.jpg,val,224,224,112,112,pascal/2008_004893_color.png,pascal/2008_004893_object.png,pascal/2008_004893_part.png,,,
ade20k/ADE_train_00011090.jpg,val,224,224,112,112,ade20k/ADE_train_00011090_color.png,ade20k/ADE_train_00011090_object.png,ade20k/ADE_train_00011090_part_1.png,,1094,
opensurfaces/96075.jpg,val,224,224,112,112,opensurfaces/96075_color.png,,,opensurfaces/96075_material.png,,
opensurfaces/63888.jpg,val,224,224,112,112,opensurfaces/63888_color.png,,,opensurfaces/63888_material.png,,
ade20k/ADE_train_00017103.jpg,val,224,224,112,112,ade20k/ADE_train_00017103_color.png,ade20k/ADE_train_00017103_object.png,ade20k/ADE_train_00017103_part_1.png,,59,
ade20k/ADE_train_00007657.jpg,val,224,224,112,112,ade20k/ADE_train_00007657_color.png,ade20k/ADE_train_00007657_object.png,,,943,
ade20k/ADE_train_00013348.jpg,val,224,224,112,112,ade20k/ADE_train_00013348_color.png,ade20k/ADE_train_00013348_object.png,,,,
pascal/2009_004594.jpg,val,224,224,112,112,pascal/2009_004594_color.png,pascal/2009_004594_object.png,pascal/2009_004594_part.png,,,
dtd/veined_0081.jpg,val,224,224,112,112,dtd/veined_0081_color.png,,,,,357;331
opensurfaces/64909.jpg,val,224,224,112,112,opensurfaces/64909_color.png,,,opensurfaces/64909_material.png,,
opensurfaces/104105.jpg,val,224,224,112,112,opensurfaces/104105_color.png,,,opensurfaces/104105_material.png,,
opensurfaces/2867.jpg,val,224,224,112,112,opensurfaces/2867_color.png,,,opensurfaces/2867_material.png,,
ade20k/ADE_train_00014278.jpg,val,224,224,112,112,ade20k/ADE_train_00014278_color.png,ade20k/ADE_train_00014278_object.png,ade20k/ADE_train_00014278_part_1.png,,,
ade20k/ADE_train_00007643.jpg,val,224,224,112,112,ade20k/ADE_train_00007643_color.png,ade20k/ADE_train_00007643_object.png,,,957,
ade20k/ADE_train_00005115.jpg,val,224,224,112,112,ade20k/ADE_train_00005115_color.png,ade20k/ADE_train_00005115_object.png,,,0,
opensurfaces/70594.jpg,val,224,224,112,112,opensurfaces/70594_color.png,,,opensurfaces/70594_material.png,,
dtd/stained_0128.jpg,val,224,224,112,112,dtd/stained_0128_color.png,,,,,237;347
pascal/2008_005977.jpg,val,224,224,112,112,pascal/2008_005977_color.png,pascal/2008_005977_object.png,pascal/2008_005977_part.png,,,
pascal/2008_008132.jpg,val,224,224,112,112,pascal/2008_008132_color.png,pascal/2008_008132_object.png,pascal/2008_008132_part.png,,,
pascal/2008_004763.jpg,val,224,224,112,112,pascal/2008_004763_color.png,pascal/2008_004763_object.png,pascal/2008_004763_part.png,,,
ade20k/ADE_train_00002066.jpg,val,224,224,112,112,ade20k/ADE_train_00002066_color.png,ade20k/ADE_train_00002066_object.png,,,0,
dtd/veined_0184.jpg,val,224,224,112,112,dtd/veined_0184_color.png,,,,,331
opensurfaces/114013.jpg,val,224,224,112,112,opensurfaces/114013_color.png,,,opensurfaces/114013_material.png,,
opensurfaces/86310.jpg,val,224,224,112,112,opensurfaces/86310_color.png,,,opensurfaces/86310_material.png,,
opensurfaces/63527.jpg,val,224,224,112,112,opensurfaces/63527_color.png,,,opensurfaces/63527_material.png,,
pascal/2008_005447.jpg,val,224,224,112,112,pascal/2008_005447_color.png,pascal/2008_005447_object.png,pascal/2008_005447_part.png,,,
opensurfaces/87698.jpg,val,224,224,112,112,opensurfaces/87698_color.png,,,opensurfaces/87698_material.png,,
ade20k/ADE_train_00010906.jpg,val,224,224,112,112,ade20k/ADE_train_00010906_color.png,ade20k/ADE_train_00010906_object.png,,,634,
ade20k/ADE_train_00007118.jpg,val,224,224,112,112,ade20k/ADE_train_00007118_color.png,ade20k/ADE_train_00007118_object.png,,,186,
ade20k/ADE_train_00019165.jpg,val,224,224,112,112,ade20k/ADE_train_00019165_color.png,ade20k/ADE_train_00019165_object.png,,,711,
ade20k/ADE_train_00008601.jpg,val,224,224,112,112,ade20k/ADE_train_00008601_color.png,ade20k/ADE_train_00008601_object.png,,,0,
dtd/matted_0050.jpg,val,224,224,112,112,dtd/matted_0050_color.png,,,,,362
pascal/2008_000729.jpg,val,224,224,112,112,pascal/2008_000729_color.png,pascal/2008_000729_object.png,pascal/2008_000729_part.png,,,
pascal/2008_008739.jpg,val,224,224,112,112,pascal/2008_008739_color.png,pascal/2008_008739_object.png,pascal/2008_008739_part.png,,,
opensurfaces/79996.jpg,val,224,224,112,112,opensurfaces/79996_color.png,,,opensurfaces/79996_material.png,,
opensurfaces/22064.jpg,val,224,224,112,112,opensurfaces/22064_color.png,,,opensurfaces/22064_material.png,,
